source_index,word,category
37603,ตายห่า,低俗色情
37603,เหี้ย,低俗色情
37603,หรอว่ะ,低俗色情
37603,พม่าแม่ง,涉敏
37603,ประเทศกู,涉敏
37604,พม่าตายห่า,涉敏
37604,ชั่งมัน,暴力恐怖
37606,พม่า&ปล่อยให้มันตาย,涉敏
37607,เอาคนพม่ามาฆ่าไทย,暴力恐怖
37607,ยิ่งกว่าสมัยกรุงแตก,涉政
37608,หนียิง,暴力恐怖
37608,เผาขุดหลุมกลบ,暴力恐怖
37608,พม่าโมเดล,涉政
37609,พม่าไม่ใช่คนไทย,涉敏
37609,คนไทยติดโควิดกันให้หมด,涉敏
37610,พม่าคนไหนติดเชื้อ&ยิงทิ้ง,涉敏
37611,สัตว์,低俗色情
37611,กู,低俗色情
37611,มึง,低俗色情
37612,คนไทยไม่มีจะแดก,涉敏
37612,พม่านั่นล่ะ,涉敏
37613,เหี้ย,低俗色情
37615,ชิบหาย,低俗色情
37617,ตายห่า,低俗色情
37617,คนไทยเซฟกัน,涉敏
37619,พม่า&ยิงทิ้ง,涉敏
37619,ยิงทิ้ง,暴力恐怖
37621,คนไทย&ไม่หลงระเริง&ไม่ล้ำเส้น,涉敏
37624,พม่าสกปก,涉敏
37625,แตกหยัง,低俗色情
37625,ตายห่าเบิด,低俗色情
37625,พม่า,涉敏
37626,ให้พวกกุตาย,暴力恐怖
37627,ตายห่าาาาา,低俗色情
37629,ไอ้,低俗色情
37630,พวกมึง,低俗色情
37631,พม่า&คนไทยตายเรียบ,涉敏
37632,เหยียด&รังเกียจ,涉敏
37634,พม่าอะ,涉敏
37635,ยิงทิ้ง,暴力恐怖
37635,ฝังทุ่นระเบิด,暴力恐怖
37637,เอาปืนใหญ่มาจะยิงทับพม่า,暴力恐怖
37638,เผาพวกพม่า,暴力恐怖
37638,ส้นตีน,低俗色情
37638,ไอ้ห่า,低俗色情
37639,สลิ่ม&พม่าเผาเมือง,涉敏
37642,พม่า&กลับคืนประเทศ,涉敏
37643,พม่า&กลับประเทศ&ตาย,涉敏
37644,เอาพม่ากลับให้หมด&คนไทยตายหมด,涉敏
37645,เอาพม่าเข้ามาครองประเทศไทย,涉政
37645,คนไทยจะได้ตายห่าให้หมดทั้งประเทศ,暴力恐怖
37645,ไอ้อนุทิน,涉政
37645,ตายห่า,低俗色情
37646,เอาพม่าเข้ามาเถอะ&ให้ตายไปพร้อมๆกันกับคนไทย,涉政
37647,เอาพม่าเข้ามาเหมือนกับเอางูเห่าเข้ามา,涉敏
37647,ใอ้พวกไม่มีจิตสำนึก,涉敏
37647,รัฐบาลชอบเลี้ยงงูเห่า,涉政
37648,เอาพม่าออกไปให้หมดจากบ้านเมืองเรา,涉敏
37649,เอาพม่าไปเผาก่อน,涉敏
37650,เอาพม่ามานั่งแถวนั้นสักร้อยคน,涉敏
37650,กลัวตาย,暴力恐怖
37652,ตายสถานเดียว,暴力恐怖
37653,กวาดล้าง,暴力恐怖
37653,ติดกันตาย,暴力恐怖
37655,เอาพม่าออกไปจากบ้านเมืองเรา,涉政
37655,คนไทยอดตายกันหมด,涉政
37656,เอาพม่าออกไปให้หมด&ฆ่ามัน,涉敏
37656,อยุธยา บางระจันทร์แตก,涉政
37657,เอาพม่าออกไป,涉政
37657,เสียกรุง,涉政
37658,พม่า&พวกมัน&กูส้นตีน,涉敏
37658,ปล่อยให้มันตาย,暴力恐怖
37659,ตายห่า,低俗色情
37659,พม่า,涉敏
37659,ใส่รถตู้คอนเทนเนอร์,暴力恐怖
37660,สัส,低俗色情
37660,พม่า&ขับไล่ออกนอกประเทศ&ปิดพรมแดน&ยิงทิ้ง,涉敏
37661,พวกพม่า&ชักศึกเข้าบ้าน,涉敏
37661,ระยำ,低俗色情
37662,พม่า&ชาติชั่ว,涉敏
37662,หัวควย,低俗色情
37662,ไปตายๆกันให้หมด,暴力恐怖
37663,แม่ง,低俗色情
37664,เอามันตายๆ,暴力恐怖
37664,พม่า,涉政
37665,เอามันไปยิงทิ้งเลย,暴力恐怖
37665,ไอ้เหี้ย,低俗色情
37665,เลวจริงๆ,低俗色情
37665,ไอ้พวกพม่า,涉敏
37665,ยิงทิ้งแม่งให้หมด,暴力恐怖
37666,ตายห่า,低俗色情
37666,มึง,低俗色情
37666,คนไทยตายห่ากัน,暴力恐怖
37667,พม่า&ล่มจม,涉政
37667,ลักลอบมายิง,暴力恐怖
37668,ตีกลับไป,暴力恐怖
37669,เอามันให้ตายดีใหม,暴力恐怖
37669,ไอ้พม่า,涉敏
37670,เอามาฆ่าทำลูกชิ้นส่งขายพม่า,暴力恐怖
37670,เผาเมืองเราซะไม่เหลือคำว่าแผ่นดินทอง,涉政
37671,พม่าโคตรสกปรก,涉敏
37671,ถุยน้ำหมากโคตรทุเลศ,低俗色情
37672,พม่า&ยิงทิ้ง,涉敏
37672,ยิงทิ้ง,暴力恐怖
37673,มึง,低俗色情
37673,ก่อการร้าย&ฆ่าปล้นชิงทรัพย์,暴力恐怖
37673,เชื้อโควิด,涉敏
37673,คนไทยจะไม่มีงานทำ&โดนพม่าโดนต่างชาติแย่ง,涉敏
37674,พม่า&ตายห้าเมิดสะ,涉敏
37675,เอาแม่ไห้ตาย,涉敏
37675,พม่า,涉政
37677,เชื้อโรคพม่า,涉敏
37677,ตีวงให้มันตาย,暴力恐怖
37678,คนไทย ถึงคราวแล้วรึทีต้องมาตายด้วย กับพม่า,涉敏
37678,ประวัติศาสตร์คงได้จารึกอีกแน่แท้,涉敏
37679,กระจอก,低俗色情
37680,เอาหน่วยแม่นปืนไปซุ่มรอ&เห็นกำลังหลบหนียิงทิ้ง,暴力恐怖
37681,ฆ่ามันให้สิ้น,暴力恐怖
37681,พม่ารามัญ,涉敏
37682,คนพม่า,涉敏
37683,พม่า&โควิด,涉敏
37685,เกลียดพม่า,涉敏
37685,ยิงเป้า,暴力恐怖
37686,พวกพม่า&ยิงทิ้ง,涉敏
37687,เอิ่มอีพม่า,涉敏
37687,มึงจะตาย,暴力恐怖
37690,ต่างด้าว,涉敏
37691,พม่า,涉敏
37692,พม่า&ครองเมือง,涉政
37692,ระเบิด,暴力恐怖
37692,แพร่เชื้อ,涉敏
37692,ตายๆๆๆ,暴力恐怖
37692,สมควรตาย,暴力恐怖
37692,หนักโลก,涉敏
37693,พม่าเป็นขยะ,涉敏
37694,ไปตายพม่า,涉敏
37695,โดนพม่าฆ่าตายกันทั้งประเทศ,暴力恐怖
37696,พม่า&แพร่เชื้อสกปรก,涉敏
37698,พวกพม่ามั้งหมดเลย,涉敏
37698,จัดการผลักดันกลับประเทศให้หมดสิ้นเลย,涉敏
37700,เหมารวมพม่าทั้งหมดคือตัวโควิด,涉敏
37702,พม่า&พังกำแพงหนี,涉政
37702,ยิงทิ้งให้หมด,暴力恐怖
37703,อยากฆ่ามึงทิ้ง,暴力恐怖
37703,พวกพม่า,涉敏
37704,สูพม่า&เชื้อกะมาจากประเทศสู,涉敏
37705,พม่า&เชื้อ&ตายห่า,涉敏
37707,ไอ้พวกพม่า,涉敏
37708,ตายแน่ๆ&มาตีเมืองไทย,暴力恐怖
37709,ไล่ออกไปให้หมดเลย,涉敏
37709,ตายๆๆๆ,暴力恐怖
37710,พม่า&ชนะไทย,涉政
37710,น่ายิงทอ้งคนไทย,暴力恐怖
37711,พม่า&โควิด,涉敏
37713,ชาติหน้าอย้าเกิดเป็นคนพม่า,涉敏
37714,อัปรีย์จัญไรชาติหมาหน้าเหี้ย,涉敏
37714,หมารับใช้ทำลายอนาคตชาติ,涉敏
37714,ไอเหี้ยยยย,低俗色情
37714,มึง,低俗色情
37714,พ่องเขาโม้กเละเทะมั่วซั่ว,低俗色情
37714,ไอตูบเปนเชอชิล หมาบ้านกู รบกับงู แม่งต้องเป็นเทพเจ้าแห่งสงคราม,涉敏
37715,พวกพม่า&เดนมนุษย์,涉敏
37716,ไอ่&พวกพม่ารามัญ&น่าฆ่าล้างเผ่าพันธุ์,涉敏
37716,แม่ง,低俗色情
37717,ไอ้คนไทย,涉敏
37717,บังคน,涉敏
37717,อีพม่าบังคน,涉敏
37719,ชาติหมา,涉敏
37719,ไอ้สัส,低俗色情
37719,ไอ้เวร,低俗色情
37719,ตายห่า,暴力恐怖
37719,หัวควย,低俗色情
37719,พม่า,涉敏
37720,ไอ้ชิปหาย,低俗色情
37720,ตายห่าหมด,低俗色情
37721,หัวควย,低俗色情
37721,ส้นตีน,低俗色情
37722,ไอ้ตำรวจชาติชั่ว,涉政
37722,พวกมึง,低俗色情
37723,ต่างด้าว,涉敏
37723,คนพม่า,涉敏
37724,ไอ้พวกที่ขนเข้ามาก็เห็นแก่ตัวเกินไป,涉敏
37724,ขอให้แม่งติดโควิดตายทีเถอะ,暴力恐怖
37725,แรงงานต่างด้าว,涉敏
37725,ล็อคดาวน์ชายแดน,涉政
37725,ยิงทิ้ง,暴力恐怖
37726,พม่ารึค่ะ,涉敏
37726,พม่าฉลาดเก่งขี้ฟ้อง,涉敏
37727,ไอ้บ้าเอ๊ย,低俗色情
37727,มึง,低俗色情
37728,ไอโบ๋ลาวโบ๋พม่า,涉敏
37728,ก่ายิงทุ่ม,暴力恐怖
37728,กูแลๆ,低俗色情
37729,ไอ้เปรต,涉政
37729,แมร่ง,低俗色情
37730,ไอพม่า&พ่อมึงตาย&ไอเวร,涉敏
37731,ไอ้พม่า,涉敏
37732,ไอ่พม่า&ควย&สัส&พ่อง&ตายเหิ้ย,涉敏
37733,ไอ้พม่า,涉敏
37733,ปล่อยมันไปตาย,暴力恐怖
37734,ไอ้พม่าพวกเปรต,涉敏
37734,ยิงให้แหก,暴力恐怖
37735,เผาอโยธยา&ปล่อยโรคระบาดสู่กรุงรัตนโกสินทร์,涉政
37736,ไอ้พม่าแม่่งบ้า,涉敏
37736,ตายกันหมด,暴力恐怖
37737,ไอ้พม่ารับพวกมึง,涉敏
37738,ไอ้พม่า&หัวฆวย,涉敏
37739,ไอ้พม่าเหี้ย,涉敏
37739,ยิงทิ้งให้หมด,暴力恐怖
37739,ไอ้เวร,低俗色情
37740,ไอ้พม่า,涉敏
37740,ไอ้หมาสกปรก,涉敏
37740,ยิงแม้งทิ้งไป,暴力恐怖
37742,ไอ้พวกขยะ,涉敏
37742,ส่งมันกลับพม่าไปเลย,涉敏
37742,ไปตายห่าบ้านมึงเลน,暴力恐怖
37743,ขับแม่งออกไปเลย,涉敏
37743,ให้มันไปตายที่บ้านมัน,暴力恐怖
37743,อย่ารักษาให้เปลืองเลย,涉敏
37744,ทำลายชาติ&ตายไปให้หมด&ขับรถชนตาย,涉敏
37745,ไอ้พวก&มึง,低俗色情
37746,จับให้ได้และลงโทษให้หนัก,暴力恐怖
37747,ไอ้พวก&ข้าศึก&ฆ่าพวกมันทิ้งให้หมด,涉政
37747,ไอ้อี,低俗色情
37748,พม่า&ลอบฆ่า,暴力恐怖
37749,พม่า&ฉิบหาย,涉敏
37749,ซุกหว่างขา,低俗色情
37750,พวกมัน,涉敏
37750,เข้ามาแย่งอาชีพคนไทย,涉敏
37750,แดกสวย,低俗色情
37751,ไอ้พวกพม่า,涉敏
37752,ไอ้พวกพม่า&เผาบ้านเมืองคนไทย&ฆ่าคนไทย,涉敏
37752,ไอ้ช้อมบี้,低俗色情
37753,ไอ้พวกพม่า&ยิงแม่งทิ้งเลย,涉敏
37753,ไอ้พวกพม่า&ปล่อยเชื้อโควิด,涉敏
37753,แม่ง,低俗色情
37754,ไอ่พวกพม่า&ยิงมันทิ้งไปเลย,涉敏
37754,จัดให้หนักๆ,暴力恐怖
37755,ไอ้พวกพม่า,涉敏
37756,ไอพวกพม่า,涉敏
37757,ไอ้พวกพม่า,涉敏
37758,ไอ้พวกพม่า&ไอ้ห่า,涉敏
37758,ทำม่ไม่ป่ตาย,暴力恐怖
37759,พวกพม่า&เกลียด,涉敏
37759,ปล่อยให้มันตาย&ไล่แม่งกลับ,暴力恐怖
37759,เหี้ย,低俗色情
37760,พวกพม่า&คนไทย,涉敏
37761,ไอ้พวกพม่า&หมาพม่า,涉敏
37762,ไอ้พวกพม่า&ฆ่าคนไทย,涉敏
37763,หน้ามึง&ชิบหาย,低俗色情
37763,ไปตายที่ประเทศมึง,暴力恐怖
37764,ไอ้พวกพม่าเหี้ย,涉敏
37764,ตามฆ่าแม่ง,暴力恐怖
37765,ไอ้พวกพม่าเหี้ย,涉敏
37765,ยิงทิ้งแม่งให้หมดเลย,暴力恐怖
37766,ไอ้พวกพม่าเหี้ย,涉敏
37766,ยิงทิ้งได้,暴力恐怖
37767,ส่งกลับพม่า&ตายที่พม่า,涉敏
37768,แรงงานพม่า,涉敏
37768,ยิงทิ้งไปเลย,暴力恐怖
37768,เชือดไก่ให้ลิงดู,暴力恐怖
37768,ยิงแม่งไปเลย,暴力恐怖
37769,ไอ้พวกเหี้ยพม่า,涉敏
37769,ยิงทิ้งให้หมด,暴力恐怖
37770,ไอ้พวกเหี้ยสัส,低俗色情
37770,พม่า&เขมร,涉敏
37770,ฆ่าแม่งทิ้งเลย,暴力恐怖
37771,ไอ้พวกเหี้ย,低俗色情
37771,ไอ้สัส,低俗色情
37771,ยิงทิ้ง,暴力恐怖
37771,พวกพม่า,涉敏
37772,สั่งยิง,暴力恐怖
37772,ไทยโดนพม่าตีจนเเตกเเล้ว,涉政
37773,ไอ้พันนี้เหละน่ากะทีบ,涉政
37773,เตะเสียให้ตาย,暴力恐怖
37774,ไอแม่เย็ด,低俗色情
37774,ฆ่ามึง,暴力恐怖
37775,ไอ้เวร,低俗色情
37775,พวกมึง,低俗色情
37775,พวกพม่าลักรอบเข้าไทย,涉敏
37776,ไอ้เวร,低俗色情
37776,ไอ้พม่ารามัญ,涉敏
37776,ตายๆไปซะก็ดี,暴力恐怖
37777,ไอ้เวรพม่าพวกนี้,涉敏
37777,หนีออกไปสร้างความเดือดน้อน,涉敏
37777,ยิงทิ้ง,暴力恐怖
37778,ไอส้นตีน,低俗色情
37778,พม่า,涉敏
37778,ตายๆไปให้หมด,暴力恐怖
37779,ไอ้สัต,低俗色情
37779,เผา&พม่า&วอด,暴力恐怖
37780,ไอ้สัส,低俗色情
37780,แม้,低俗色情
37780,แม้ง,低俗色情
37780,คนไทย&พม่าทั้งนั้น,涉敏
37780,ฆ่า,暴力恐怖
37781,ไอ้สารเลว,涉敏
37781,ยิงทิ้ง,暴力恐怖
37781,พวกนายหน้าลักลอบ,违法
37782,ไอ้ห่า,低俗色情
37782,พม่า,涉敏
37783,ไอ้ห่า,低俗色情
37783,ตายห่า,低俗色情
37783,คนไทยจะตายห่าเพราะพม่า,涉敏
37783,มึง,低俗色情
37784,ไอ้เหี้ย,低俗色情
37784,ชาติหมา,涉敏
37784,ควย,低俗色情
37784,ไอ้สัตว,低俗色情
37784,ชิบหาย,低俗色情
37784,ชิบห่ย,低俗色情
37784,ควย,低俗色情
37784,ควยๆๆๆๆๆ,低俗色情
37785,ไอ้เหี้ย,低俗色情
37785,มึงแม่ง,低俗色情
37785,ปล่อยพม่ามาทำลายม็อบ,涉政
37785,มาฆ่าชาวสมุทรสาคร,暴力恐怖
37785,ไอ้ชั่ว,低俗色情
37786,ไอ้เหี้ย,低俗色情
37786,บ้านกูจะตายห่า,暴力恐怖
37786,มึงคิดได้ไงไอ้หม่อง,涉敏
37786,แดกหมากแล้วพ่นทิ้งแม่งโคตรมั่ว,低俗色情
37786,ไอ้เหี้ยพม่า,涉敏
37787,ไอ้เหี้ย,低俗色情
37787,ส้นตีน,低俗色情
37787,ตายๆไปเลย,暴力恐怖
37787,สัสเอ้ย,低俗色情
37788,ไอ้อะไรดีวะมึง,低俗色情
37788,พม่า,涉敏
37790,เลว สันดานคนไทย,涉敏
37790,คนพม่าเขาดีนะ,涉敏
37792,บ้านแมร่งไฟไหม้,暴力恐怖
37792,ตายห่าทั้งบ้าน,暴力恐怖
37792,โว้ย,低俗色情
37794,พวกหนีกลับพม่าแล้วกลับมาไทย,涉敏
37794,พวกไร้ความรับผิดชอบ,涉敏
37794,ไอ้ตี๋,低俗色情
37796,พม่า&ขายๆ,涉敏
37796,อีไอ้แอบ,低俗色情
37796,กระหัวพ่อใครๆ,低俗色情
37798,พวกมึง,低俗色情
37798,ไม่เห่า,低俗色情
37800,คุณพม่า..จานำโควิท.มาฆ่าฒนไทย,涉敏
37800,ฆ่ากันเอง,暴力恐怖
37802,old,涉敏
37808,be his shirt,低俗色情
37813,fucking,低俗色情
37814,hookup,低俗色情
37815,hookup,低俗色情
37826,fuck,低俗色情
37846,fucking,低俗色情
37851,class war,涉政
37852,sex drive,低俗色情
37861,bitch,低俗色情
37862,nigerians&disappointing,涉敏
37866,shit,低俗色情
37895,damn,低俗色情
37896,god damn,低俗色情
37900,tf,低俗色情
37901,ngga,涉敏
37913,cult,宗教
37920,whitepositive,涉敏
37922,gtfo,低俗色情
37942,lay their head between them,低俗色情
37943,weird af,低俗色情
37948,shit,低俗色情
37961,overthrow the government,涉政
37966,militia gangster,涉政
37966,foul stupid idiot,低俗色情
37967,fucking,低俗色情
37969,god damned,低俗色情
37979,shit,低俗色情
37982,cheater,涉敏
37995,shiiit,低俗色情
38001,get spoiled,低俗色情
38003,onlyfans&uncensored videos,低俗色情
38005,brain dead trumper's,涉政
38005,💩,低俗色情
38006,folding you up&catering to your every need,低俗色情
38011,ballsack,低俗色情
38016,crossdresser&crotchless&body stocking&🍑&🔥,低俗色情
38036,shit,低俗色情
38036,big yikes,低俗色情
38042,involuntary celibate,涉敏
38042,spinsters,涉敏
38043,assrimmer,低俗色情
38050,kiss,低俗色情
38054,teen leaks discord channel,低俗色情
38054,baby ashlee leaks,低俗色情
38056,holy shit,低俗色情
38081,sodomize a child,低俗色情
38081,j.t. & followers,涉敏
38104,pro genocide,涉敏
38125,fuck,低俗色情
38128,fucking,低俗色情
38131,false flag&nukes,涉政
38138,🍆pic,低俗色情
38138,🔥 content,低俗色情
38144,killer cop&cazoo teams&kidnapping&assault&enforced disappearances&torture&dumping of bodies,暴力恐怖
38178,bitch,低俗色情
38193,raw doggin,低俗色情
38195,twink,低俗色情
38198,☠️,暴力恐怖
38228,pretty feet,低俗色情
38235,asshole,低俗色情
38235,piece of shit,低俗色情
38235,war criminal,涉政
38235,end is near for him&doomsday is coming&all dead childrens wait for him before hes entering hell,暴力恐怖
38238,owns you,涉敏
38241,damn,低俗色情
38253,fuck,低俗色情
38285,nuts,低俗色情
38288,dick,低俗色情
38297,cocaine&cocaína&blow,违法
38304,namjoon walmart version,涉敏
38311,bloody hell,低俗色情
38317,bitch ass,低俗色情
38319,make u cum,低俗色情
38331,twink dick,低俗色情
38351,indian high commission is an arm of rss themselves,涉政
38351,hindus are in danger only now that is ever since modi came to power,涉政
38351,#deport them!,涉政
38356,fucked up,低俗色情
38369,doctored photos&lies,涉敏
38381,naked,低俗色情
38385,shit,低俗色情
38386,low life,低俗色情
38388,horny&bigasshookup,低俗色情
38405,🖕,低俗色情
38406,porn,低俗色情
38412,holy shit,低俗色情
38426,shit,低俗色情
38436,gaslight&harass,涉敏
38437,retarded,低俗色情
38449,pathetic lives,涉敏
38449,put an end to,暴力恐怖
38449,gfy,低俗色情
38449,bi+ch,低俗色情
38452,tish&eric trump,涉政
38464,twat,低俗色情
38481,nigga,涉敏
38493,fuck me good and hard,低俗色情
38493,tie my hands,低俗色情
38493,have your way,低俗色情
38497,head she gives,低俗色情
38502,thick&bbl,低俗色情
38522,fucked up,低俗色情
38544,sexy,低俗色情
38546,pent up,低俗色情
38555,onlyfans&sexy model,低俗色情
38564,put her in a shack behind the jail,暴力恐怖
38565,ancestors&smuggled&nigeria,涉敏
38570,fucked up,低俗色情
38586,kafirs n mushrikins,宗教
38588,mf,低俗色情
38590,women&men,涉敏
38600,nigga,涉敏
38603,fuck,低俗色情
38609,fuck you,低俗色情
38614,sh*t,低俗色情
38628,nwo,涉政
38657,boobs,低俗色情
38666,eat raw,低俗色情
38672,bitch,低俗色情
38681,dumbass,低俗色情
38687,colorism,涉敏
38688,slutted out,低俗色情
38688,daddy,低俗色情
38688,baby girl,低俗色情
38695,fuck,低俗色情
38699,wtf,低俗色情
38700,holy shit,低俗色情
38700,goddamn,低俗色情
38707,ugly tongues,涉敏
38713,fucking shit,低俗色情
38714,damn,低俗色情
38716,dirtyyyy,低俗色情
38717,pound the shit out of you,低俗色情
38721,eat short people,暴力恐怖
38725,fuck you,低俗色情
38730,htfu,低俗色情
38734,insulted&dismissed,涉敏
38756,those people&can't be trusted,涉敏
38769,damn,低俗色情
38775,corrupt politicians from pakistan,涉政
38781,locked up,涉政
38783,tittays,低俗色情
38784,shut the fuck up,低俗色情
38785,making up news,涉敏
38803,slut her out,低俗色情
38816,hoes,低俗色情
38824,africans,涉敏
38832,fuckinf,低俗色情
38843,wtf,低俗色情
38843,nigerians,涉敏
38850,assault&18-year-old girl,涉敏
38850,seditious conspiracy,涉政
38862,hell,低俗色情
38863,bullets&revolver,暴力恐怖
38879,daisy dukes&no shirt,低俗色情
38880,bad ass,低俗色情
38895,fucking weirdo,低俗色情
38898,hijab&ola akber,宗教
38910,muslim&human rights violations,宗教
38911,pulled her jacket off&lip crushing to his&kiss was desperate and passionate,低俗色情
38942,pervert,低俗色情
38942,beat&killed,暴力恐怖
38942,innocent people,涉政
38951,sick fvck,低俗色情
38955,fuck,低俗色情
38967,🖕🏾em,低俗色情
38972,fucking,低俗色情
38998,bitch,低俗色情
39002,hell,低俗色情
39014,asshole,低俗色情
39018,playing with his penis,低俗色情
39024,poo,低俗色情
39028,take him out,暴力恐怖
39042,文爱&语爱&反差婊,低俗色情
39048,talking out your ass,低俗色情
39059,farted,低俗色情
39068,mjolo,低俗色情
39070,fucking,低俗色情
39074,like a bitch,低俗色情
39074,maga,涉政
39081,breast feeding a child,低俗色情
39106,savak&isis,涉政
39106,kill and slaughter,暴力恐怖
39106,beginning of the end of this government,涉政
39107,do to both of these men,低俗色情
39110,below average intelligence,涉敏
39120,insecticide&touch it you might,暴力恐怖
39124,gandhi,涉政
39124,varuve thaane,低俗色情
39132,get off,低俗色情
39135,jihadis,暴力恐怖
39147,fuckthetories,低俗色情
39159,girls love girls with dicks,低俗色情
39174,the hell,低俗色情
39212,wtf,低俗色情
39220,explore your perfect body,低俗色情
39230,marxist&world economic forum&china-sympathisers,涉政
39243,bitchless,低俗色情
39247,k-poop,涉敏
39251,mfs,低俗色情
39252,shit,低俗色情
39261,bitch,低俗色情
39261,dick,低俗色情
39265,fat,涉敏
39275,russian stooges,涉政
39285,fake boobs,低俗色情
39285,pull thier kids out,涉敏
39287,crackpot eco-cranks,涉敏
39287,rounded up and locked up,暴力恐怖
39302,squirt,低俗色情
39302,shit,低俗色情
39302,ass,低俗色情
39308,zeehad,暴力恐怖
39316,racist&homophobic&transphobic,涉敏
39316,nazi&fascist,涉政
39316,retard,低俗色情
39316,nigr&uncle tom&dumb nigr&stupid nigr&coon&lawn jockey,涉敏
39316,traitor&none patriot&terrorist,涉政
39316,vaccist,涉敏
39318,cocky dickhead,低俗色情
39318,high horse,低俗色情
39323,fuck,低俗色情
39345,traded a person,涉敏
39367,hell,低俗色情
39388,tigrayan,涉敏
39395,christian&muslim,宗教
39405,bitches&hoes,低俗色情
39407,fuckin,低俗色情
39407,smokin hot,低俗色情
39410,naughty mom,低俗色情
39411,dadphobic,涉敏
39412,damn,低俗色情
39416,shit,低俗色情
39419,death&bomb threats,暴力恐怖
39427,sh!t,低俗色情
39427,hate on the sussex's,涉政
39447,mentally ill lunatic,涉敏
39450,tight hole,低俗色情
39479,fucking,低俗色情
39485,fucking,低俗色情
39486,flying one,低俗色情
39488,spend the night in my company&🥵&🍑&link,低俗色情
39490,wtf,低俗色情
39491,cunt,低俗色情
39495,diss,低俗色情
39508,freak,低俗色情
39512,bbq'ed,暴力恐怖
39515,racists&afraid,涉敏
39516,rejecting my marriage proposals,涉敏
39524,bihhhh,低俗色情
39528,hell,低俗色情
39553,raw sex,低俗色情
39557,trudope&deserves it,涉政
39572,homophobic&ableist slurs,涉敏
39588,snake&forked tongue,涉敏
39605,bitch,低俗色情
39615,nazi,涉敏
39625,fuck you,低俗色情
39625,mental bombastic,涉敏
39628,arrested&scam,涉政
39628,won't leave the office until you are arrested,暴力恐怖
39630,idiot,低俗色情
39643,bih,低俗色情
39649,damn,低俗色情
39672,dic pics,低俗色情
39673,bum,低俗色情
39676,simp,低俗色情
39707,dietz nuts,低俗色情
39714,bitch,低俗色情
39724,uncultured swine,低俗色情
39732,doing the nasty,低俗色情
39736,biden crime family,涉政
39737,horrible person&eternal hell and damnation,涉敏
39742,wtf,低俗色情
39742,suck,低俗色情
39753,shitty,低俗色情
39758,shit,低俗色情
39763,borderline nudity,低俗色情
39766,mfs,低俗色情
39766,backstabbed,涉敏
39774,vile insults,涉敏
39783,idgaf,低俗色情
39795,plug&shrooms&shrooms cap&chocolate bars,违法
39828,gays against groomers,涉敏
39834,bite me a bitch,暴力恐怖
39844,fucking,低俗色情
39847,turkish agent,涉政
39850,mahsaamini&مهسا_امینی,涉政
39855,algo duro,低俗色情
39869,barbarians&sioux falls,涉敏
39870,hell,低俗色情
39907,fucking,低俗色情
39928,peter obi,涉政
39931,loser,涉敏
39944,sexual relations,低俗色情
39951,go for the knees,暴力恐怖
39958,anti-hijab movement,涉政
39958,morality police monsters,涉政
39981,jerking off&huge dick&dickpic&cock&sex,低俗色情
39991,fuck,低俗色情
40006,stupid humans,涉敏
40028,in bed,低俗色情
40032,get jumped in,暴力恐怖
40037,bullshit,低俗色情
40037,katyn massacre denial,涉政
40038,wtf,低俗色情
40040,five head,低俗色情
40041,pissed,低俗色情
40054,shoot better,暴力恐怖
40066,hotness,低俗色情
40069,clit&begging for attention,低俗色情
40076,tittymoth,低俗色情
40091,fuck,低俗色情
40091,bitches,低俗色情
40109,fml,低俗色情
40115,bullshit,低俗色情
40143,just the tip,低俗色情
40146,switch&🍆,低俗色情
40151,loser,价值观
40154,nailed to six feet under,暴力恐怖
40176,virgin-bitches,低俗色情
40176,suck-a-dick,低俗色情
40176,anal sex,低俗色情
40176,come-on,低俗色情
40184,onlyfans,低俗色情
40187,religion pigs,宗教
40187,hindu,宗教
40187,screw themselves & others life,价值观
40188,stabbed their heart,暴力恐怖
40195,shit,低俗色情
40202,fool,低俗色情
40211,fuckinf,低俗色情
40226,shit,低俗色情
40236,sugar daddy,低俗色情
40240,chinese,涉敏
40247,wtf,低俗色情
40249,fuck,低俗色情
40272,autistic&lesbian,涉敏
40273,mf,低俗色情
40302,got off&goes,低俗色情
40312,fisting,低俗色情
40319,suck,低俗色情
40320,racial undertone,涉敏
40330,fuck,低俗色情
40334,blowing my fucking brains out,暴力恐怖
40339,fascists,涉政
40346,ground her down,暴力恐怖
40356,stalking&predatory behavior,涉敏
40374,lick my pre-cum,低俗色情
40387,bitch,低俗色情
40387,villence,暴力恐怖
40397,homophobia&genocide,涉敏
40402,lick them clean,低俗色情
40404,gay lady hands,涉敏
40428,acts of violence,暴力恐怖
40432,damn,低俗色情
40438,dogshit,低俗色情
40454,secession,涉政
40457,harami,低俗色情
40488,fucking,低俗色情
40502,piece of shit,低俗色情
40518,seductive&irresistible,低俗色情
40525,wholy shit,低俗色情
40525,fuck,低俗色情
40530,espnsoracist,涉敏
40533,shit,低俗色情
40535,shit,低俗色情
40542,shit,低俗色情
40544,bitches,低俗色情
40567,fuckin,低俗色情
40569,shit&ass,低俗色情
40583,do it&darling,低俗色情
40592,horny,低俗色情
40601,sugar daddy,低俗色情
40612,obvious decline,涉敏
40619,pee on your doorstep,低俗色情
40632,fight&catch something,暴力恐怖
40638,link 💦🥵🥰,低俗色情
40639,your phone number&winks,低俗色情
40648,yummies&🥒&💦,低俗色情
40655,wtf,低俗色情
