text,subtask_a,subtask_b,subtask_c
dite zie per te gjith...i papershkrueshem hidherimi ne keto momente...Zoti i falte mekatet jarebi🙏🏼🙏🏼🙏🏼😭😢😢;NOT;;
I paharruar qoft, jezuiti I dhent force familjes dhe miqve tek syri.net;NOT;;
Je 2 vjet me vones super mimi 😢😍;NOT;;
rip🙏;NOT;;
Ngushellime familjes;NOT;;
@idiokraciaa rip brate;NOT;;
RIP Cim Peka. Do te jete gjithmone ne zemrat tona.;NOT;;
Un dhe @kevi_21 i shprehim ngushellimet tona te sinqerta stafit te syri.net.....r.i.p in peace legjende 😏😏;NOT;;
Kandreva😂😂;NOT;;
😂😂😂😂😂;NOT;;
Rip;NOT;;
@henri.muca RIP bro 🔥;NOT;;
Cim peka genjeu shqiptare qe do kishte termet dhe dolen krejt jashte vet qendroi brenda dhe ra termet vertet;NOT;;
Po. Lajmi fundit.;NOT;;
Edhe ti drejt asaj rruge je shoku 😂;NOT;;
Eshte i vertet ky lajm?;NOT;;
Shum te aft ne REP;NOT;;
Pint ❤️🥰;NOT;;
@enki_nako une afer teje 😂😂;NOT;;
@mario_agalliu1;NOT;;
"Me te miret e ""Show bizit""";NOT;;
Shikoni jqj sa te lumtur jan shifjani syte;OFF;UNT;
@1aandi;NOT;;
@l.rr10 @mikael.bicaku 😂😂😂;NOT;;
@ton.likja;NOT;;
😁🤣🤣🔥;NOT;;
permbajtja ben punen e vet;NOT;;
@kev_kevii ti ktu ne lum;NOT;;
Booo kshu si e ka nis nuk e arrin fundjaven qyy ree;NOT;;
S4MM kur ka qen 15 vjec;NOT;;
Duhet tju merrni lek ktyre qe beni t famshem🙄;NOT;;
S4mm kur ishte i vogel.;NOT;;
Ne e bem pjesen tone, tani beni ju pjesen tuaj ju presim ne kinema;NOT;;
Kar derr qr m lale;OFF;TIN;IND
@erik.lavdari admini vdekjes is dickpig 😂😂😂😂;NOT;;
@kevi_21 edhe  tkam thene qe vdekja esht karderr po jo ti sme besoje 🙄;OFF;TIN;IND
Ridvan Zykaj drejtuar fisit te vet:;NOT;;
@giselgorani25;NOT;;
@_kevzito_ 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣;NOT;;
@kristikociu__;NOT;;
Po kta qekan ber per hudher ne xhep 😍😍 marshallah se do i marrim me sysh 👃🖐;NOT;;
Keta te dy jane si Mc Kresha me Lyrical Son 😂😂;NOT;;
Hahahahahahahahahaah jjjjjoooooooo @erdi_mazreku;NOT;;
@emilio.llupo @redikotollaku;NOT;;
me romin;NOT;;
Hahahahahahhaahhaahahahahahhaahahahahahhaaahahahahahahhaaahhaahha;NOT;;
Lavdi Perendive 🤣🤣🤣🤣;NOT;;
babahhahahahaahhahaahhaahaha;NOT;;
Me Romin, tu pi shishaaa.;NOT;;
Ooooooo lot 😂;NOT;;
legjendat nuk vdesin kurre ata qendrojne te fshehur;NOT;;
@gashi.joana , me romin per shishaa 🤣🤣;NOT;;
me romin 😱😂;NOT;;
Paska ble dhe or boti;NOT;;
@ivimataj i njef vlla?🤣🤣;NOT;;
Mossssssss ku jane keto bobat;NOT;;
@erik.lavdari live te artisti don bosko me romin eeee ca sbehet e 😂😂😂😂;NOT;;
hahahahahhahahahahahahahahhahahahahahahahahahah legjendatttttt festa e fshatit na bashkojjjjjj lotttt;NOT;;
per qef te festa e fshatit jemi live me  romin.. hahahah lodd;NOT;;
@arenshoxha @asianotoska;NOT;;
Sa qenkan ritur o zottttttt;NOT;;
Nga festa e fshatit si Pidha Some midis tirone;OFF;TIN;OTH
Ca sbehet e;NOT;;
Te artisti ne don bosko me romin;NOT;;
waaaw nuk po ju besojm syve  Romi pi shisha! dhe jo birre tashme;NOT;;
Pse sot e kemi festen moj kusherir, un e dija qe e kemi ne Maj;NOT;;
Nuk e kuptoj si keta cuna nuk me kontaktuan per video te metejshme pasi do kishin bere nje super karrier do i kishin qir robt me ate fame qe moren atehere.;OFF;UNT;
"Me romin...bujari petrol... per qef ;)";NOT;;
@elapuci_ per qef te festa;NOT;;
Name a better duo;NOT;;
Erdhi festa prape?;NOT;;
Ai majtas sikur po puth pipen 😂;NOT;;
Romi Legjenda qe nuk vdes kurr;NOT;;
Oooo me romin feste fshatit @arbergoxhaj;NOT;;
🤣🤣🤣;NOT;;
E mbaj mend si sot kur e degjonte vellai madh kete kengen para 8 vjetesh pak a shume :') lil pipsat dhe ikestentasionat skane lidhje me kete;NOT;;
Tudajfor;NOT;;
@kledie7 na plasi bytha.Tani keni karin tim 😅;OFF;UNT;
@kostandin__;NOT;;
HAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHHAHAHAHAHA ja vlente tu harxhonin kto minuta😂😂😂😂😂😂😂 PAFF PAFFF;NOT;;
@klidiquique;NOT;;
@redi_kalaci8  @armiokshtuni  gm;NOT;;
@patate.fb beje naj post o lla;NOT;;
Hahahahahahahhahahahahahhahahahahahhahahahahahahahahahaha;NOT;;
HAHAHAHAHAHAHAHHAAHAHHAHAHAHAHAHAHAHAHAHAHAHHAAHHAHAHAHAHAHAHAHHAHAHAHAHAHAHAHAHAHAHHHAHAHAHAHAHAHAHHAHAHA @dejviguri @iniskryeziu;NOT;;
@adihasa_;NOT;;
Er janari o lagjaaaa gha gha gha (bilanistat be like) 🤣🤣;NOT;;
Loti do vazhdoj  me ket milon skena pa gjo akoma😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂🐓🐓🐓🐓🐓🐓🐓🐓🐓🐓🐓🐓🐓🐓🐓🐓🐓🦃🦃🦃🦃🦃🦃🦃🦃🦃🦃🦃ahahhaahhahahahaahhaahhahahaahhahahahahahahahahahahahahahahahahahahahaha;NOT;;
@eden_pere21 @ilia_ekonomi_ @enejd.k  ahahahahahjajajahahaha;NOT;;
Me Milanin jam Po VL HAHAHAAHHHAAHHAHAHAAHHAAHHAAHHAAHHAHAHAHAHAHHAHAHAHHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHA;OFF;UNT;
@fiorelo.h hahahahahahahahaha;NOT;;
Edhe Zaza prandaj e humi ate rastin nfund e kapi e qeshmja 🤣🤣🤣🤣;NOT;;
HAHAHHAHHAHHAHAHAHAHAHAHAHAHAHAHHAHHAHHAHAHHAHAHAHAHAHAHAAHAHA;NOT;;
Ahahahahahaaahhahahahaahaahh...po ne kemi 7 chempionsa 🤡;NOT;;
🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣;NOT;;
@kristi_.06 🤣🤣🤣;NOT;;
Ahhhqhqhhahahahhahqhaqhqhahahahah;NOT;;
HAHAHAHAHHAHAHAHAHAHAHAHAHAHAHABELOTIAHHAHAHAHAHAAHHAHAHAHAHA;NOT;;
@bruno_sulejmani96;NOT;;
T gjith njerzit kan frik nga kafshet e egra kurse milanist nga “gjeli” 🖤💙💪;NOT;;
@whoisgridi o ti qe me ke car karinnnnnnnn me komenteee hahahahbahahbababababbabaabhababahahabababbabababbabababbahhhahahhahaha;OFF;TIN;IND
Hahahahahaaha KEISSI🥰🥰🥰;NOT;;
👏👏👏👏 Bravo e ke myt fare👌👏;NOT;;
@oriongjoka  hahahahahaha;NOT;;
Hahahahaahahahahahahahahaahahahahahahahaahah;NOT;;
@elisa.keci ahahhahahahahaah;NOT;;
Milanit ja ka fut zoti nshpull hahahahaahahahhahahahhaahha;NOT;;
Pum pum puuuum;NOT;;
Pp qesh sa per dhjet vetaaaa bashke pz hahahaahhahahahahhhahaahhahahahahahahhhh;NOT;;
Loood;NOT;;
Hahahahahahahahahahhahahahahahahahahahhahahahahajahahahaha;NOT;;
HAHAHAHAHAHAHAHAHAHAHAHHA;NOT;;
Yyy milan i djeguri hahaha qeshni me milanistat;NOT;;
Kur bojn interistat kshu qe kan 9 vjet qe jan meme ne cdo faqe te mundshme 😂😂😂;NOT;;
Mirë tel q se hapin poas sms nuk i shikojn;NOT;;
Lotin e solli Beloti;NOT;;
@eg1n_f 😘;NOT;;
Te dali ndonje milanis ketu dhe te thot keni 7 chapion 🤣🤣🤣;NOT;;
@gerson_xeka06 na bone nerak nga je;NOT;;
@armis_1 🤣🤣🤣🤣🤣;NOT;;
Ndalen Termetet  kthehet milano ku e ka venin ne poziten e 8-t qe simbolizon 8 Vjet jasht Championsit..🤣🤣🤣🤣;NOT;;
Paska pas dhe goxha kofiçent dreqi;NOT;;
hahahahaahahahahhahaahahahahahahaahhaha;NOT;;
Hapini telefonat o milanista se ka robi naj hall naj gjo;NOT;;
@kelpeca;NOT;;
👋🏻🐔;NOT;;
Pum pum pam,pam piatek;NOT;;
@eni__on hahajahaha loti vu;NOT;;
@eliojani e kane kthy tani shumica...je ne kohe dhe ti 🤣🤣🤣;NOT;;
@_eltoni_8;NOT;;
@hoxha.fatjoni  nuk duket burr i keq 🤣🤣🤣;NOT;;
@devidauti;NOT;;
@xaku_shabani 🤣🤣🤣;NOT;;
@ervin_sinani_1 loddddd;NOT;;
@krenaravdyli;NOT;;
@mario_begaj_official & @taniihoxha 😂😂😂 milanistet sot 🤣😂;NOT;;
@besirexhmatii;NOT;;
@elton.tashi1  @erald.qosja;NOT;;
@indrit_hysa  lotttt;NOT;;
@orgest_faskaj hahahahhahdhshgdgsfaggahahahah deka 🤣🤣🤣🤣😂;NOT;;
@marianlushej;NOT;;
@marioballa97  @erald.cani.97 😂😂😂;NOT;;
@marseliallaa;NOT;;
@rudolfdoraci @gert.reci;NOT;;
Ahhahahajahjahahahahahhahahaha;NOT;;
@esmeraldo_cami 😂😂😂;NOT;;
@morenokaiku 😂😂😂;NOT;;
Ja cavi simiten beloti milanit hallall xhaja 😜😜;NOT;;
@klevis_gjoshi une kur te luajme me violen te dielen dhe ti-e-di-kush te jete ne formacion;NOT;;
@edison.musai @orges_shakur  lottttt 😂😂😂😂😂😂😂😂😂😂😂😂😂😂🤣😂🤣😂😂😂🤣😂🤣😂🤣🤣😂😂😂🤣😂🤣😂🤣😂🤣😂😂🤣😂🤣🔥🤣😂🤣🤣😂🤣🤣🤣🔥🔥🤣🤣🤣🤣🤣🔥🤣🤣🔥🤣🤣BELOTI paska tifoz nga shqipria 😂😂😂;NOT;;
Beloti 😂😂;NOT;;
Ata kan 7 champions 😏;NOT;;
Ka torino tifoz ne shqiperi ?? Wtfff ca uji esht kyy???;OFF;UNT;
@ersixhepi1;NOT;;
@iamkejli shiko si e perdorin figuren tende. Jepi report ti mbyllin faqen. ❤️;NOT;;
@fatjonshaqiri;NOT;;
@rildimuca7 kam bluzen e belotit o shokuuu😂;NOT;;
@arapi.el;NOT;;
@k3v1nx_;NOT;;
@martinmalushaj;NOT;;
@geri.cahani ja dhe tifoz me Torrinon😜;NOT;;
@noeldemollari7;NOT;;
@endipeza27  @17emiljano;NOT;;
🤣🤣🤣🤣;NOT;;
😂😂😂😂;NOT;;
HHAHAHAHAHHAHAHAHAHAHAHAHA;NOT;;
Hahahhaha tifozi i vetem i toros ne shqiperi 🤣;NOT;;
Loooot o hurme;NOT;;
@klesti_postoli;NOT;;
@mandiplaku 😂;NOT;;
@reibeka420 😂😂😂😂;NOT;;
shkon me shum me impossible;NOT;;
Mbase ka qene Lyrical Son qe ia ka bere, se smund ta besoj qe te qesh duke pas Festimin larg. Nuk e di.;NOT;;
@antelakavaja;NOT;;
Yjet e panjohur fjalet qe sti thash;NOT;;
Shazam?;NOT;;
Si ta gjej kte kengen;NOT;;
💔;NOT;;
@adifferentdimensionn;NOT;;
Edhe i her tlutem;NOT;;
@xhani_aldo;NOT;;
Loot;NOT;;
Ce filmi mer kjo baaaaa si e ka emrin;NOT;;
@vetonbejtullahu 🤣🤣🤣🤣🤣;NOT;;
😂;NOT;;
si e mbyllen ashu sezonin e 6 pidhat e robve bhoooo kush pret tani;OFF;TIN;OTH
Peaky fokin blinders;OFF;UNT;
Vikings be like;NOT;;
@bruno_sulejmani96;NOT;;
@indrit_rr;NOT;;
@reajdgashi 😂😂;NOT;;
Ose Prison Break qe po presim sezonin e 6;NOT;;
@doshirustaj;NOT;;
@_endii me ke do fluturosh ti ? 😂😂😂;NOT;;
Hahahaha @aldo1oo;NOT;;
@renato_ereqi 😂😂😂😂;NOT;;
Loti çurk 🤣🤣;NOT;;
Jo për gjo, por s'na e ha rika fare 😍😘;OFF;UNT;
😂🤣😂;NOT;;
😂😂😂😂😂 Ja ke qr;OFF;UNT;
Dhe ti SofaScore perdore 😅;NOT;;
@kaprodh.pydhi;NOT;;
Lere se na qju mbremjen;OFF;UNT;
Mos o la se kane familje gagagahahahahahahahahahahahahahaaha;NOT;;
uuu shtatori;NOT;;
hauahuaahuahauahha;NOT;;
Lod meme qe ecin nfush jon;NOT;;
Mos hy ngjynaf;NOT;;
"@joni_cifligu t prsh ;)";NOT;;
@oltii.tahiraj;NOT;;
@emiljano_haxhiu;NOT;;
Uuu trripleta fiorentina;NOT;;
Ku jeni o pidha??;OFF;TIN;OTH
shumeee loooottt ne nje fotoo 😂😂;NOT;;
Mos i tallni me se gjynah! 😜;NOT;;
GhahahHahahaha Seria b- Loading;NOT;;
Na meket me ket humorin me Milanin. Bravo 👏;NOT;;
Me L t madhe;NOT;;
@raimaci un mor karrigen ti litarin. Ok?;NOT;;
Cant spell miLan without L;NOT;;
Ghaaaaa;NOT;;
😂😂😂😂😂;NOT;;
@malvin_selimi;NOT;;
😂😂😂😂😂😂;NOT;;
@klitihysollari;NOT;;
@floriangjerasi @k.owwo 😂😂😂;NOT;;
@saimir_krasniqi;NOT;;
😂🤣🤣😂😂😂😂;NOT;;
Tëzhëvëja mtiron 😂😂;NOT;;
@bjor.gjini;NOT;;
kryeveper;NOT;;
Perla 😂;NOT;;
Si Eri Veli dhe kjo Greta, të dy njerëz fallco janë.;NOT;;
haahahhaha me lot😂😂😂;NOT;;
E kemi te mire kryetarin;NOT;;
😂😂😂😂;NOT;;
E knej na la pa uj;NOT;;
Hahahhahzh ky fisqiri tu bo xhiro me biciklet e kn;OFF;TIN;IND
Me tramvajen e @lulzimbashapd;NOT;;
Prap ky toci;NOT;;
Ghaa sa i rrotkarizum 😂;OFF;TIN;OTH
gjerdan i madhiii;NOT;;
@ervin.nogu;NOT;;
Me ler rehat mer tqifsa ropt;OFF;TIN;IND
Ahahahahahah o lot ja qifsha ropt hahaha ahahah na meket prz;OFF;UNT;
Hahhahahahahhahahahaa shum lart;NOT;;
Hahahahaha qr;OFF;UNT;
Ska per ty kthy ma se ka me kerku Azil politic te sigurt😅😅😅😅;NOT;;
😂😂😂😂😂😂😂😂😂😂😂;NOT;;
Kur kthehet ne shqiperi:oh shit,here we go again.. 😅;OFF;UNT;
quality memes;NOT;;
O kto jan gay mrsh;OFF;TIN;GRP
Thjesht jan dru 24 ore o nona se si ha kari per njeri tjetrin thjesht i lidh bisnesi;OFF;UNT;
Ne t dyja lot @erikakulla;NOT;;
lyrikari;OFF;UNT;
Unë thash çne kaq i lumtur se spo e shihja kreshën ... kresha paska qënë duke i bërë foto😍;NOT;;
HahahHahahahahhaha ART;NOT;;
Si guxon ?!;NOT;;
Vuan per uj ne afrik niset per itali mbytet ne det;NOT;;
Vjen klandestin ne tirane;NOT;;
@floriangjerasi @k.owwo 🌚🌚🌚🌚;NOT;;
😅🤣😂 @albinho_o;NOT;;
Hahahahahahahah🤣 ,;NOT;;
😂😂😂 Lot;NOT;;
😂;NOT;;
@dejjani hahahahahahaha 😂😂;NOT;;
🤣🤣🤣🔥🔥;NOT;;
😂😂😂😂 pse e rrun kkk fadili;OFF;UNT;
Mshkallmove deren mshkallmove 🤣🤣 shteti me rregulla shtepia me tjegulla 🤣🤣;NOT;;
Derë e prodhuar nga Nokia;NOT;;
@shootingbrake__ @endri_naka  bap bap bap 😂😂😂😂;NOT;;
Cuni me cuni 😂;NOT;;
Harrova te shtypja send😂😂😂😂😂😂😂hahahahahahahahahah;NOT;;
@jurgen__cara  @afrim.istrefi  ca thot ky😂;NOT;;
@dishaindrit 🤣🤦‍♂️;NOT;;
@gazilacka;NOT;;
Heroi,na shpetoi planetin 🙏;NOT;;
Korçar Premium Memberships couldn't be found! Try again.;NOT;;
@lagjia_jone  po llotari per angli ka se nk me rruhet kari shum per ameriken pun krahu do besh dhe ne amerik angli lale angli;OFF;UNT;
@bkafexhi deshira u plotesua.🙃;NOT;;
@griselda.hoxhaa 😂😂;NOT;;
🙏🙏;NOT;;
😂;NOT;;
@igli.bakia;NOT;;
Pse nuk thu 99%;NOT;;
ai poshte eshte me i bukur se ai lart;NOT;;
@andromeda.brixhilda dhe ve mashkull;NOT;;
hahahahahahahahahahahajaja;NOT;;
@ergysmeda;NOT;;
Hejterat ne keto momente be like: Subhanallah esht e pamundur!!;NOT;;
❤️;NOT;;
THISSS ISSSSSS LAGJIAAAA📣;NOT;;
Dhe faqja ra ne gjum per 100 vjet. E vetmja gje qe mund ta zgjonte ishte dashuria nga ndjekesit e saj...;NOT;;
Ata fituan betejën por jo luftën;NOT;;
I korruptove me shalqinj thuaj te verteten;NOT;;
Fjona nuk esht tradhtare 💙💙;NOT;;
❤❤❤❤;NOT;;
korrobaçët fituan;NOT;;
😍;NOT;;
eeeej ca kenaqsie jashtzakonshme;NOT;;
Zjarr bataljoni;NOT;;
🔥🔥❤️;NOT;;
❤️❤️❤️❤️❤️❤️;NOT;;
Welcome home dad;NOT;;
Bashaaa bashaaa,u mbyllen votimet?;NOT;;
🔥🔥🔥🔥;NOT;;
😍😍❤️❤️❤️;NOT;;
❤️;NOT;;
❤️❤️❤️❤️❤️❤️❤️;NOT;;
👏👏👏;NOT;;
🤯❤️❤️;NOT;;
😍😍😍😍😍😍;NOT;;
@__a.k__30;NOT;;
find someone qe te ben dedikime te tille 😢;NOT;;
@hsidorela 😂;NOT;;
@dulcemaria;NOT;;
Të demaskuam admin. Ti je Diego Bustamante!;NOT;;
"Un poco de tu amor para poder vivir
un poco de tu amor me puede hacer feliz 
solo un poco de tu amor es lo que pido";NOT;;
mia ka qen shum kurëv me thon drejten athere,nejse.....i soj rebelde tantantan siko masss i soj rebelde;OFF;TIN;IND
@teahysenshahaj;NOT;;
"Y es así, así es
Y no hay nada que hacerle
Y es así, así es
Es así como sucede este amor";NOT;;
"Ensina-me!
A querer-te um pouco mais E a sentir contigo
O amor que tu me dás Pra aquecer o frio
Quero te beijar";NOT;;
Se sa shum duhemi un e ti, vetem ti e di.;NOT;;
18:24 jeta ime pa ty duket nje jete leshi, do e lija kete jete shkerdhat per ty nese do e dija qe do te takoja ne jeten e pertejme;OFF;UNT;
Pz t paarritshem jeni😆😆 Kresha ua beri ters mduket;NOT;;
Non puedho mas 😢;NOT;;
Bukur Migeli.;NOT;;
@alex_jaso 😅;NOT;;
@llyydiiaaa😭😭😭;NOT;;
@xhido 😭😭😭😭😭;NOT;;
Me ka marrr malli per Mian;NOT;;
Aty mbahu se do ta japi🍑 sa 🍆 ka kaluar si puna jote kjo;OFF;TIN;IND
@baregerta;NOT;;
Roberta;NOT;;
@_stivi.rama_  Jetojm sot per neser .;NOT;;
@denada.guxo 😭😭😭;NOT;;
Jam shum keq ne fizik por mund ta di qe graviteti tani per mua esht i ulet sepse po fluturoj😭😭😭;NOT;;
@kleo.kurti.7  potukseris 😂;NOT;;
Buenos ëmblos;NOT;;
Jam shum keq nga leket por mund t thyej nje banke dhe t vij ne kolegj 😂;NOT;;
Non puedho massssss non puedhooooooooooooooo Roberrrrtaaaaaaaaaaa 😭😭😭😭😭😭😭;NOT;;
Qenke shume keq ne gjeografi se Roberta eshte ne Meksike;NOT;;
😭💔💔;NOT;;
Elite Way School;NOT;;
@klesiano_;NOT;;
@inna_mara;NOT;;
@donika.b6;NOT;;
😂😂😂😂😂😂😂😂😂😂😂😂😂😂;NOT;;
Futi 2 terheq frenat e dores plak;NOT;;
😍;NOT;;
no waterr, faking;OFF;UNT;
Jemi nen pushtimin e korrobecerve tn ska water do pini vetem gjak blu;NOT;;
Njerzit kan nevoj per tru jo per water 😇;NOT;;
S ka me ca me shperla Lavamanin pas punes dores;NOT;;
@bruno.marku1  west side doggg ✋;NOT;;
2Pac is alive 😳;NOT;;
@pjero.mici;NOT;;
Spo kallxon;NOT;;
West side till we die;NOT;;
@eris.bilali  diss feros boti;NOT;;
Ore sa esht sahati se me iku truri spo e gjej dot;NOT;;
Un ta fakirati;NOT;;
@ledjon_ndreko  hahahahhahahahahhaha;NOT;;
Po m ballistin ca u bo ?;NOT;;
Mbaj mend qe dhe gjyshja ime  eshte ngrit nga karroca e invalidit ka shku te televizori dhe puthi televizorin kur doli taluant xhaka;NOT;;
Njs njs gjithsesi gashi tqr;NOT;;
Nderkohe te gjithe cunat  para televizorit 'bjeri o kar, kape kape se ta mori';OFF;UNT;
Sakt;NOT;;
Jepi dhe nja 10 vjet kohë, shqipëtarët do fillojnë te flasin gjuhen e mëmës pre telenovelave turke.Lol;NOT;;
Hahahahahahahahahaha;NOT;;
🤣🤣🤣;NOT;;
😂😂😂😂😂;NOT;;
😂;NOT;;
Me gjasme;NOT;;
Yyyyt;NOT;;
Ju qifsha robt pse talleni me perendite;OFF;TIN;OTH
🖕🖕🖕;OFF;UNT;
@a.klisten per greqi o shpirt hahaha;NOT;;
Shiko, po kruhesh vet pz. T’kam paralajmeru i her per Shnanun. 🤣;NOT;;
Se ata qe mbarojn shkollen punojn n zyra😂 kamariera i ke per 150 milek 🤣🤣;NOT;;
@jeti_goli 😜😜;NOT;;
@klajdivelo;NOT;;
Ose ullinje ke greku;NOT;;
@baboci___  @petri.sadedini_  vec mos mi vononi se mduhen 😛;NOT;;
@kosta_mango89 u fute n borxhe 😂;NOT;;
@aldo_meco22;NOT;;
@dorjan_karriqi;NOT;;
@kristo.sh ani a mi jep paret bq;OFF;TIN;IND
@enni0;NOT;;
@ambra_nazarko;NOT;;
@luka__mw;NOT;;
@eliadaci.25 @savjo.7 @klevivranici @kevi_cenaj @kevin.likaj mos harroni leket nsr;NOT;;
@yrexhmati ajde mo mos rrej fjal e rren;NOT;;
@shahin_arapi32;NOT;;
@redon_________________________;NOT;;
@notyourfavoritetimewaster;NOT;;
@klevismarkja9;NOT;;
@edmond.boci.37;NOT;;
@gesticela;NOT;;
@theslimkim;NOT;;
@klodiantafaa;NOT;;
@laurena_islami  per amsterdam 😂😂;NOT;;
@its_marcoz;NOT;;
@gerald_gjergji 👀;NOT;;
@gertbushati jena barazim 😂;NOT;;
@kristian.shota;NOT;;
@flogert_ndou hajde shoki 😂;NOT;;
@iamfrederik5  po coje njer doren jqj...🤣🤣🤣;OFF;UNT;
@erik_a_fullani;NOT;;
@uardakaciqi;NOT;;
@bruciflorian @neritankadriu7;NOT;;
@lagjia_jone;NOT;;
😂😂😂😂;NOT;;
@ardianfullani;NOT;;
@lagjia_jone;NOT;;
@dosti;NOT;;
Faqet kosovare be like😆;NOT;;
@saraqelia;NOT;;
@maltonelezi;NOT;;
@xhuljanosulaj skin pls;NOT;;
@aidakfxh;NOT;;
nuk eshte shqipetar duhet te ket pasur nje perqindje te madhe gjak turku ose shkau ose gjermani se shumica e tyre dolen bythqima ne kohen e luftes dhe iken ne gjermani nuk eshte cudi qe ja ka qir gjermani nenen;OFF;UNT;
kosokara;OFF;TIN;OTH
E ka fajin serbi😂😂😂;NOT;;
"Pyll pa derra nuk ka??
Vend pa ropqimi si ky nuk gjen dot prandaj nga nje varikars nuk mundemi te themi qe jan tgjith varikarsa😉
Peace and love ❤️";OFF;UNT;
70 euro shazlloni cit :patatja;NOT;;
Rsp moter;NOT;;
qenke shnosh!;NOT;;
Ky duhet te jete lojtar 21 vjecar i kosoves qe merte flak kur luajti me shqiperin. Phu tqifsha cdo vrime se fisi ste ka faj, pervese nese ke ndonje goc tbukur 😛😛😛;OFF;TIN;IND
Me mire me dek qika;NOT;;
Po ti dashke rraf o plak;NOT;;
rak me zile😂;OFF;TIN;IND
Ky duhet🔥;OFF;TIN;IND
Nanen Kosova e nanen shipnia edhe Serbia so kon keq 😜;NOT;;
Dhe ne si puna ktij sna rruhet fare per kosoven;NOT;;
Termet 36 ball;NOT;;
Xa;NOT;;
Rsp moter;NOT;;
Rsp firifick;OFF;TIN;IND
@dulcemaria  rsp moter;NOT;;
@esmeraldataraj mund tjemi miq rsp moter;NOT;;
@au_rel23 RSP moter😍;NOT;;
@flotus rsp moter;NOT;;
Rsp moj korbë;NOT;;
@bora.imeraj;NOT;;
@marinatafa_ a mund te jemi miq moter per rsp moter ?;NOT;;
@whoislorela motra ime ti 💖💖😎😎🌷🌷🌟🌟;NOT;;
Ua pse respekt qenka sot? Un e dija per ne maj;NOT;;
@_thegrapee @frenki_selmani;NOT;;
ahhahaha;NOT;;
@xh.xh1;NOT;;
Po qan per ty kjo😢;NOT;;
😂😂😂;NOT;;
Ahahhahaha;NOT;;
No llores mi amor;NOT;;
Hobre mi ola kedaços;NOT;;
@denada.guxo;NOT;;
NO QJERO VIVIR MAAAS;NOT;;
no puedho mas;NOT;;
No qjero verda nadjee;NOT;;
Dejame solos todhoss;NOT;;
ke te pasa mi amor ?;NOT;;
@endiprodani;NOT;;
@enea_kerciku;NOT;;
😂😂😂😂;NOT;;
Nga 10000 spermatozoid ky e fitoj garen? Qr nejse rsp moter;OFF;UNT;
@k3v1nx_;NOT;;
jepi kalloit , ne flasimm;NOT;;
😂;NOT;;
@edmond_gjoci  LORIIIIIII TË LUTEM XML LALIT . KTHEHU TE KJO XML QE TE DO 😥😫;NOT;;
@lagjia_jone 🤣🤣🤣🤣🤣;NOT;;
Lori tin agapi mou 😂😂;NOT;;
Sa bukur qe shkruan o ervin, o lori, foli moj cunit mos te kaloft buka per poshte;NOT;;
T ka lali xml t vogel 😍;NOT;;
Foli moj cunit o te ngrent kanceri fshikzen e urines foli moj cunit o kancermadhe;OFF;TIN;IND
Zot na ruaj mend e kokes 😂😂😂;NOT;;
Lori kthehu te lali jot se kjo zemer rreh vetem per ty 😁😁;NOT;;
Rsp moter.;NOT;;
FAKT: Trump vdes per pidh.;OFF;UNT;
😂😂😂😂;NOT;;
Zemra e hadhes edhe 100 te kame shpirt💙❤️💙💙❤️👑💙🌻🏵🌼🥀🌼💮🌷;NOT;;
"Edhe 100 vite dreq.
Rsp moter";NOT;;
Shejtan;NOT;;
Edhe 100 ylli babit qe m ke shajt 😍;NOT;;
"Edhe 100 la!
Esht peshorja vllai";NOT;;
Edhe 100 Brz Fat dhe mbarsi.;NOT;;
ene i qin;NOT;;
Edhe 100 Vllait!;NOT;;
💙;NOT;;
Edhe 100 kali;NOT;;
❤️;NOT;;
edhe 100 klm sot e pergjithmon te  puth tezja fort;NOT;;
Edhe 100 klb sot.;NOT;;
Ene 100 kushos;NOT;;
Edhe 100 klb Sot Bishe.;NOT;;
Knees weaks arms are heavy;NOT;;
Sa shpejt e harrove Robertën jqj;OFF;UNT;
😂😂;NOT;;
Paska shku n'PDH t'semes;OFF;UNT;
Ishte nje lepur qe merte fryme me bythe nje dite harroj u ul dhe vdiq;OFF;UNT;
@rejsicela @enea_kerciku;NOT;;
@lagjjajone  rsp, moter❤️;NOT;;
😂😂😂😂😂;NOT;;
Rsp moter;NOT;;
@iamflorimumajesi qekur te la Elvana ke ik nga rruga e hallahut la;NOT;;
E ka kap malli keq Florin;NOT;;
Roberta eshte kjo la??;NOT;;
Ngrije koken larte moj, se me dogji malli...;NOT;;
Per ngritje aktiviteti admin;NOT;;
looooooood;NOT;;
Ghaaaaaa;NOT;;
Syt e saj te mbushur me shpres;NOT;;
🤣🤣🤣;NOT;;
HAHAHAHAHAHHAHAHAAHHAHAHAHAHAHHHAHAHAHAHAHAHAHAHA;NOT;;
Si e ka emrin video*;NOT;;
